Corpus Type: bow
Topic Count: 10

test_14826       0: 0.011031288537060  1: 0.009087114006357  2: 0.296597127729358  3: 0.000261173784137  4: 0.565423946660958  5: 0.038353065607001  6: 0.000261170834468  7: 0.000261143362920  8: 0.078462820081337  9: 0.000261149396405 
test_21475       0: 0.000813076628247  1: 0.018474845573646  2: 0.000813233268802  3: 0.646252036527030  4: 0.126190904804015  5: 0.204203412386591  6: 0.000813057014722  7: 0.000813196853957  8: 0.000813157741121  9: 0.000813079201869 

test_21477       0: 0.001754546162097  1: 0.001755029970662  2: 0.061270612672651  3: 0.001754812024341  4: 0.001754618075999  5: 0.001754654446111  6: 0.001754975345912  7: 0.001754515814515  8: 0.924691826427217  9: 0.001754409060495 

test_21478       0: 0.006667283119906  1: 0.006668531914569  2: 0.006666989282146  3: 0.668855032724069  4: 0.139834608109293  5: 0.144636438301572  6: 0.006667928663601  7: 0.006666696883816  8: 0.006669279080034  9: 0.006667211920994 

test_21479       0: 0.005556099253814  1: 0.005555740320745  2: 0.005555625029549  3: 0.005555764293536  4: 0.005555586912063  5: 0.005555586423820  6: 0.005555779546492  7: 0.005555669382834  8: 0.005555565605066  9: 0.949998583232083 

test_21480       0: 0.003125669072910  1: 0.003125102118247  2: 0.003125119070754  3: 0.003125214889079  4: 0.003125031230365  5: 0.003125052043787  6: 0.003125300228623  7: 0.003125101529426  8: 0.003125041491297  9: 0.971873368325511 

test_21482       0: 0.004546039812988  1: 0.004547241105931  2: 0.004548078382453  3: 0.959080319650642  4: 0.004546673231865  5: 0.004548109199735  6: 0.004545619929095  7: 0.004546517684136  8: 0.004545716451839  9: 0.004545684551317 

test_21484       0: 0.004762155831148  1: 0.178094093656077  2: 0.004763563633802  3: 0.783803922850170  4: 0.004763787693897  5: 0.004763094190314  6: 0.004762065924122  7: 0.004763138737550  8: 0.004762210463951  9: 0.004761967018970 

test_21485       0: 0.004762140947398  1: 0.178191022797249  2: 0.004763537417939  3: 0.783707978058877  4: 0.004763206423130  5: 0.004763027901705  6: 0.004762034108044  7: 0.004762881462401  8: 0.004762206498690  9: 0.004761964384567 

test_21486       0: 0.014575670333486  1: 0.000266010582627  2: 0.439066968086459  3: 0.041913327887476  4: 0.311798706550571  5: 0.149865511708361  6: 0.000266007477554  7: 0.041715768315695  8: 0.000266031415065  9: 0.000265997642705 

test_21488       0: 0.609200249279443  1: 0.002857351252113  2: 0.002857496816825  3: 0.002857349585994  4: 0.002857285790067  5: 0.002857417026579  6: 0.002858267831129  7: 0.002857309413743  8: 0.002857303231942  9: 0.367939969772166 

test_21489       0: 0.002564582068776  1: 0.002564229562754  2: 0.002564156082549  3: 0.002564138761605  4: 0.002564126541123  5: 0.002564121989810  6: 0.002564241211998  7: 0.002564237950845  8: 0.002564113215844  9: 0.976922052614695 

test_21490       0: 0.608449758279623  1: 0.001492610566896  2: 0.001492682857423  3: 0.001492641812519  4: 0.001492575709810  5: 0.001492574311164  6: 0.001492676628854  7: 0.001492587557839  8: 0.001492566246225  9: 0.379609326029647 

test_21492       0: 0.001123691814091  1: 0.089930295474147  2: 0.001123855984363  3: 0.223977937335216  4: 0.661055079167120  5: 0.001123993899501  6: 0.001123672771520  7: 0.001123733644244  8: 0.018294128348638  9: 0.001123611561160 

test_21493       0: 0.001639509514697  1: 0.001639776843000  2: 0.001639648526726  3: 0.045547167873571  4: 0.394382819984029  5: 0.341123471906021  6: 0.001639771369989  7: 0.209108550109189  8: 0.001639852713957  9: 0.001639431158821 

test_21496       0: 0.214320001181342  1: 0.005883011814280  2: 0.005883178066036  3: 0.005883088883094  4: 0.005882929762911  5: 0.005882726138915  6: 0.190090446943746  7: 0.005883136837081  8: 0.554407565407184  9: 0.005883914965411 

test_21497       0: 0.000752071841174  1: 0.000752192176647  2: 0.074189647742252  3: 0.000752028866702  4: 0.000751999724884  5: 0.146089441548397  6: 0.000752097507031  7: 0.157700534090610  8: 0.617508037731741  9: 0.000751948770562 

test_21501       0: 0.001515205724451  1: 0.001515401053648  2: 0.001515387229164  3: 0.213393294708268  4: 0.690466903218277  5: 0.085532712423109  6: 0.001515261888376  7: 0.001515328227420  8: 0.001515323613101  9: 0.001515181914187 

test_21502       0: 0.000934686981192  1: 0.000934726396604  2: 0.141044672306264  3: 0.000934781111396  4: 0.000934762336109  5: 0.851477463152647  6: 0.000934693491997  7: 0.000934882591998  8: 0.000934707828833  9: 0.000934623802961 

test_21503       0: 0.245705603799605  1: 0.001562919332863  2: 0.001562927600947  3: 0.150262530024245  4: 0.104071958086548  5: 0.026485996950314  6: 0.465659208972190  7: 0.001563079710733  8: 0.001562787053993  9: 0.001562988468562 

test_21506       0: 0.131511895862451  1: 0.001724658576535  2: 0.288644249419915  3: 0.175836630799252  4: 0.071632282912203  5: 0.036313693020332  6: 0.001724551175257  7: 0.289163145499869  8: 0.001724383641493  9: 0.001724509092693 

test_21508       0: 0.000234854379737  1: 0.000234790053476  2: 0.005916280716181  3: 0.022761084496747  4: 0.008175086047622  5: 0.102735016014312  6: 0.011294634156864  7: 0.000234784159178  8: 0.848178670854036  9: 0.000234799121847 

test_21510       0: 0.001369995381810  1: 0.001370064904579  2: 0.045869754670481  3: 0.030105420869148  4: 0.001370168185789  5: 0.276711613231896  6: 0.001370044081421  7: 0.001370165964871  8: 0.639092857319838  9: 0.001369915390167 

test_21511       0: 0.007692543096326  1: 0.007693146340364  2: 0.007693673088851  3: 0.007692572622425  4: 0.007692802169519  5: 0.007693028678530  6: 0.007692958379069  7: 0.007693304945966  8: 0.930763569754593  9: 0.007692400924356 

test_21512       0: 0.001052688437803  1: 0.001052822824502  2: 0.001052883934472  3: 0.001052945700821  4: 0.001052853136199  5: 0.001052789897533  6: 0.001052788605289  7: 0.001052756262494  8: 0.990524805648233  9: 0.001052665552654 

test_21517       0: 0.001219571609873  1: 0.001219721769492  2: 0.001219648586218  3: 0.294919983970991  4: 0.679104283606463  5: 0.001219745247487  6: 0.001219588210679  7: 0.017438053784259  8: 0.001219853122187  9: 0.001219550092352 

test_21519       0: 0.002703290376987  1: 0.002702886445170  2: 0.975671251473306  3: 0.002702843502729  4: 0.002702884860866  5: 0.002703054311718  6: 0.002704020585188  7: 0.002703707912358  8: 0.002703073621363  9: 0.002702986910312 

test_21521       0: 0.001639404763931  1: 0.001639512789516  2: 0.001639634188023  3: 0.001639487064141  4: 0.001639949582294  5: 0.001639569993308  6: 0.001639473074468  7: 0.033431235743312  8: 0.953452358072492  9: 0.001639374728515 

test_21523       0: 0.001818416213635  1: 0.001818498974303  2: 0.001818571248744  3: 0.160287102788533  4: 0.126273729903445  5: 0.001818614770004  6: 0.024958224365009  7: 0.656293177163990  8: 0.023095055037744  9: 0.001818609534593 

test_21525       0: 0.000581488620847  1: 0.000581500793244  2: 0.614675768749941  3: 0.000581496556949  4: 0.000581569652668  5: 0.170497346528965  6: 0.000581485647212  7: 0.080193116854800  8: 0.131144776667801  9: 0.000581449927572 

test_21526       0: 0.002325724199719  1: 0.117409680190086  2: 0.002325866171739  3: 0.002325960420864  4: 0.201120968904425  5: 0.234307992167768  6: 0.002325883246492  7: 0.433206568516859  8: 0.002325725418671  9: 0.002325630763376 

test_21530       0: 0.001075387185071  1: 0.001075354848394  2: 0.146202863173549  3: 0.001075348411695  4: 0.001075482605974  5: 0.001075403031274  6: 0.001075355029095  7: 0.845193985717291  8: 0.001075431277136  9: 0.001075388720521 

test_21532       0: 0.000775277373286  1: 0.000775326473709  2: 0.063546492156923  3: 0.000775305959148  4: 0.000775325144424  5: 0.216608174397607  6: 0.000775269757540  7: 0.285579453900747  8: 0.429614065756178  9: 0.000775309080439 

test_21535       0: 0.001724256829190  1: 0.001724361430986  2: 0.378518092303214  3: 0.001724936245709  4: 0.001724351160758  5: 0.001724791124201  6: 0.001724294995854  7: 0.001724539161349  8: 0.607686110683523  9: 0.001724266065216 

test_21536       0: 0.165252473269344  1: 0.000971116506316  2: 0.215927900178387  3: 0.000971063382131  4: 0.000971102080373  5: 0.000971232460742  6: 0.000971000952750  7: 0.612022036121588  8: 0.000971132360068  9: 0.000970942688302 

test_21538       0: 0.003030501740552  1: 0.972724578673743  2: 0.003030605076672  3: 0.003030688356145  4: 0.003030580799222  5: 0.003030726205525  6: 0.003030628968043  7: 0.003030615811494  8: 0.003030579838278  9: 0.003030494530327 

test_21539       0: 0.001205008427841  1: 0.001205017655450  2: 0.001205168808917  3: 0.001204984252569  4: 0.444729907406814  5: 0.195018411361379  6: 0.001204994968705  7: 0.001205082664512  8: 0.351816444150710  9: 0.001204980303104 

test_21541       0: 0.108769463429647  1: 0.301875217983794  2: 0.085311544001285  3: 0.000561887542128  4: 0.000561865625975  5: 0.044315642498604  6: 0.040876614645909  7: 0.416604029139255  8: 0.000561880415222  9: 0.000561854718179 

test_21542       0: 0.000309624634017  1: 0.000309635762064  2: 0.000309673505306  3: 0.000309634904433  4: 0.170819647472721  5: 0.011976520125503  6: 0.000309632530113  7: 0.000309647705708  8: 0.815036368612054  9: 0.000309614748081 

test_21550       0: 0.001205105569193  1: 0.113336227496614  2: 0.152201377853880  3: 0.726026909119926  4: 0.001205156240420  5: 0.001205081584285  6: 0.001205203631201  7: 0.001204934349964  8: 0.001204962103696  9: 0.001205042050821 

test_21551       0: 0.256488125630964  1: 0.003334023239949  2: 0.003334525546207  3: 0.003333712719230  4: 0.003333984652404  5: 0.003333857940824  6: 0.495303854909276  7: 0.003333935619283  8: 0.003334095126027  9: 0.224869884615835 

test_21553       0: 0.517422633209027  1: 0.003334099723248  2: 0.003334335938359  3: 0.003333755979321  4: 0.003333835019769  5: 0.003333878915928  6: 0.317951461575082  7: 0.003333858690812  8: 0.003333934255066  9: 0.141288206693388 

test_21555       0: 0.007694805910584  1: 0.007692766308870  2: 0.007692515735569  3: 0.930763591343097  4: 0.007693421476503  5: 0.007692649815149  6: 0.007693014420267  7: 0.007692364983078  8: 0.007692418669349  9: 0.007692451337533 

test_21556       0: 0.001052688437869  1: 0.001052822824767  2: 0.001052886566498  3: 0.001052945701314  4: 0.001052853136532  5: 0.001052789897745  6: 0.001052788605498  7: 0.001052756262654  8: 0.990524803014430  9: 0.001052665552692 

test_21557       0: 0.000490271959754  1: 0.000490309323915  2: 0.010866207829019  3: 0.033118969311273  4: 0.316541207193843  5: 0.522266761014314  6: 0.000490311700054  7: 0.054103733308463  8: 0.061141956848926  9: 0.000490271510439 

test_21561       0: 0.000680448192887  1: 0.000680713626317  2: 0.212768121130733  3: 0.000680514712797  4: 0.000680442928272  5: 0.032844335098698  6: 0.000680362651939  7: 0.000680387601334  8: 0.749624314752698  9: 0.000680359304326 

test_21562       0: 0.147830121888330  1: 0.002500179138997  2: 0.832166556325128  3: 0.002500147969255  4: 0.002500441845608  5: 0.002500782843223  6: 0.002500289233433  7: 0.002500708780962  8: 0.002500312583894  9: 0.002500459391169 

test_21565       0: 0.009173525287009  1: 0.000990346997232  2: 0.000990262942475  3: 0.028958580017970  4: 0.225620356413637  5: 0.713335177842237  6: 0.017960734939596  7: 0.000990357651937  8: 0.000990300220455  9: 0.000990357687453 

test_21567       0: 0.000926116052680  1: 0.000926054717566  2: 0.067191991373100  3: 0.025435378927465  4: 0.156865168315651  5: 0.640472412200632  6: 0.000926105124150  7: 0.105404497227900  8: 0.000926149701186  9: 0.000926126359670 

test_21568       0: 0.000847538558907  1: 0.000847583141407  2: 0.000847730394996  3: 0.148928286661260  4: 0.175963162192732  5: 0.370865203769938  6: 0.000847525331853  7: 0.299157912185174  8: 0.000847581688334  9: 0.000847476075398 

test_21570       0: 0.001923388206766  1: 0.001923217351335  2: 0.001923363232394  3: 0.001923224285360  4: 0.001923395087446  5: 0.001923298277790  6: 0.001923324707861  7: 0.982690178994260  8: 0.001923305495766  9: 0.001923304361022 

test_21571       0: 0.000971167890312  1: 0.918802936059959  2: 0.000971051002974  3: 0.073428528979949  4: 0.000971052982729  5: 0.000971082970308  6: 0.000971091330881  7: 0.000970990173561  8: 0.000971005909728  9: 0.000971092699599 

test_21573       0: 0.000436790782427  1: 0.000436737244240  2: 0.000436912632186  3: 0.000437310365907  4: 0.104462594936993  5: 0.000436793821477  6: 0.000436765440195  7: 0.000436739756197  8: 0.892042597222410  9: 0.000436757797967 

test_21574       0: 0.002564716620723  1: 0.002564576575584  2: 0.002564872442035  3: 0.271104512451232  4: 0.072148078291624  5: 0.002565436337961  6: 0.002564453086070  7: 0.214389141744179  8: 0.426969926152070  9: 0.002564286298522 

test_21575       0: 0.000578133251113  1: 0.015246630109659  2: 0.400591283631754  3: 0.000578139309299  4: 0.000578155136349  5: 0.000578154530812  6: 0.000578148173355  7: 0.521076196892230  8: 0.059617067268383  9: 0.000578091697045 

test_21576       0: 0.002000275846167  1: 0.002000582333528  2: 0.212257644792693  3: 0.027309804002858  4: 0.034183921753274  5: 0.617877108528476  6: 0.002000402858948  7: 0.002000293930098  8: 0.002000295004881  9: 0.098369670949077 

training_1       0: 0.155322991537665  1: 0.000458828088020  2: 0.000458802329677  3: 0.000458877423387  4: 0.143804199262415  5: 0.031832850683582  6: 0.032340900669058  7: 0.483650032714394  8: 0.151213658074660  9: 0.000458859217142 

training_10      0: 0.000869808367003  1: 0.424598095336090  2: 0.000869732475611  3: 0.043683402151240  4: 0.000869678707719  5: 0.000869741763758  6: 0.493783058048211  7: 0.000869721723322  8: 0.000869692780197  9: 0.032717068646849 

training_100     0: 0.001923618131161  1: 0.001923400070315  2: 0.646988943850669  3: 0.001923148078137  4: 0.001923233904696  5: 0.001923620958085  6: 0.001923427285174  7: 0.214096616110527  8: 0.125450714849349  9: 0.001923276761887 

training_1000    0: 0.001538745807333  1: 0.592743486295669  2: 0.001538616213479  3: 0.351783494092058  4: 0.001538726419049  5: 0.001538736253220  6: 0.001538666594581  7: 0.001538582946212  8: 0.001538668317641  9: 0.044702277060759 

training_10000   0: 0.639741025129629  1: 0.002127987363881  2: 0.002128202968614  3: 0.098651919365199  4: 0.002128021674482  5: 0.002128068992654  6: 0.002128168341361  7: 0.002128363055882  8: 0.002128077441754  9: 0.246710165666543 

training_10002   0: 0.005263631295155  1: 0.005264301338159  2: 0.005263413669629  3: 0.952627800075651  4: 0.005263424326682  5: 0.005263514655624  6: 0.005263476260831  7: 0.005263306967869  8: 0.005263300850506  9: 0.005263830559893 

training_10005   0: 0.001031293693667  1: 0.056900218152748  2: 0.015788853660524  3: 0.068238212388629  4: 0.852885763208873  5: 0.001031089677808  6: 0.001031228306726  7: 0.001031061909096  8: 0.001031231236817  9: 0.001031047765112 

training_10008   0: 0.197259302292425  1: 0.002631658574614  2: 0.002631754013334  3: 0.002631647433643  4: 0.002631628436655  5: 0.002631665886068  6: 0.002632038818940  7: 0.002631720344069  8: 0.002631662372429  9: 0.781686921827824 

training_10011   0: 0.545660953023402  1: 0.001176647966927  2: 0.190379490174390  3: 0.001176517608586  4: 0.001176617498600  5: 0.001176633182488  6: 0.001176573721719  7: 0.255723325213514  8: 0.001176672354768  9: 0.001176569255606 

training_10014   0: 0.001389099581913  1: 0.001389103667914  2: 0.001389084183311  3: 0.795018818730484  4: 0.001389225585468  5: 0.134176500395949  6: 0.027706765156381  7: 0.001389540471113  8: 0.034762901005583  9: 0.001388961221885 

training_10015   0: 0.001785987447151  1: 0.001786025617517  2: 0.001786104261773  3: 0.029508121717317  4: 0.956203483106106  5: 0.001786174243561  6: 0.001785896499426  7: 0.001786292941837  8: 0.001786105444903  9: 0.001785808720409 

training_10018   0: 0.002381350377271  1: 0.002381334426686  2: 0.002381075268304  3: 0.760192483587945  4: 0.002381147262594  5: 0.002381135445983  6: 0.220758036263623  7: 0.002381105444168  8: 0.002381116214580  9: 0.002381215708846 

training_10023   0: 0.569327264820494  1: 0.003226276567521  2: 0.003226079194650  3: 0.003226019033059  4: 0.003225871958392  5: 0.003226076283689  6: 0.003226040705141  7: 0.003226082400274  8: 0.003225868312917  9: 0.404864420723862 

training_10025   0: 0.311925100864372  1: 0.002222747321495  2: 0.002222882550719  3: 0.670292601615951  4: 0.002222435488613  5: 0.002222677356257  6: 0.002222916654094  7: 0.002222887065362  8: 0.002223228321155  9: 0.002222522761983 

training_10027   0: 0.002703544828598  1: 0.002702819265206  2: 0.002702939559629  3: 0.002703222224136  4: 0.002702947570105  5: 0.002702809175786  6: 0.162288433702846  7: 0.002702861088151  8: 0.002702797057468  9: 0.816087625528076 

training_1003    0: 0.582089409059915  1: 0.002174410062365  2: 0.002174214299315  3: 0.002174473066556  4: 0.002174058420726  5: 0.002174387163655  6: 0.002174407480554  7: 0.002174181110958  8: 0.002174066814977  9: 0.400516392520979 

training_10032   0: 0.297348597232603  1: 0.003333438857598  2: 0.003333405325739  3: 0.003333865281995  4: 0.003333346595961  5: 0.003333367535919  6: 0.091812979470067  7: 0.003333420516967  8: 0.003333353265734  9: 0.587504225917417 
