Corpus Type: tfidf
Topic Count: 10

test_14826        6: 0.716346760342798   1: 0.141413697284777   0: 0.089762600406294   5: 0.007512142320442   4: 0.007496317648533   8: 0.007494777518466   9: 0.007493890383417   7: 0.007493545316433   3: 0.007493239709685   2: 0.007493029069156 
test_19371        6: 0.449060813536367   4: 0.311767773225594   7: 0.102602514441624   1: 0.035362413403405   0: 0.017087435618065   2: 0.016833183866038   5: 0.016831217214552   8: 0.016818558637765   9: 0.016818393865426   3: 0.016817696191164 

test_19373        6: 0.527430688436576   7: 0.360087845366146   5: 0.014106167516261   1: 0.014080800891192   0: 0.014054599567703   8: 0.014051528791564   9: 0.014047500606109   3: 0.014047267428214   2: 0.014046882829456   4: 0.014046718566778 

test_19374        5: 0.651803823441829   2: 0.148293202019057   1: 0.025089449894237   4: 0.024980116091107   6: 0.024974912177843   8: 0.024971964776563   3: 0.024971711167999   0: 0.024971686107497   9: 0.024971616995269   7: 0.024971517328598 

test_19375        5: 0.698585903254091   0: 0.124889372095903   4: 0.022074023975376   1: 0.022064644237338   6: 0.022064452355452   8: 0.022064377898720   9: 0.022064348652334   2: 0.022064345339298   3: 0.022064317992461   7: 0.022064214199026 

test_19377        6: 0.644426729595601   0: 0.262517591926408   8: 0.011634698696577   1: 0.011633370985332   5: 0.011631621107738   9: 0.011631531058342   7: 0.011631148905938   4: 0.011631148563777   3: 0.011631094041222   2: 0.011631065119065 

test_19378        0: 0.837779695189014   6: 0.047211335601692   1: 0.014379288119512   9: 0.014377906001747   7: 0.014377045176382   5: 0.014376928017186   8: 0.014375353120204   4: 0.014374484951834   2: 0.014374034291124   3: 0.014373929531305 

test_19379        7: 0.389709081702380   5: 0.388080168453439   0: 0.072907641262776   6: 0.021348767240181   1: 0.021342922704152   4: 0.021325323782202   9: 0.021324730356003   2: 0.021320761078153   8: 0.021320422060592   3: 0.021320181360122 

test_19380        0: 0.788416801297188   3: 0.045561869875418   5: 0.020781484114696   4: 0.020763541844293   6: 0.020757578209832   1: 0.020752137369375   9: 0.020749437838413   7: 0.020745311097319   8: 0.020737541018457   2: 0.020734297335009 

test_19381        6: 0.539614458796350   9: 0.309514041537295   0: 0.018874703351939   1: 0.018868241337545   5: 0.018863548646644   4: 0.018854849902564   7: 0.018854281414093   2: 0.018852611189460   8: 0.018852039951380   3: 0.018851223872729 

test_19383        2: 0.508801430400856   1: 0.321439170062937   7: 0.021385148914044   0: 0.021199160762462   5: 0.021198813418161   6: 0.021198141994331   4: 0.021196184296654   9: 0.021194499611461   8: 0.021193952900292   3: 0.021193497638801 

test_19386        6: 0.417806212744666   2: 0.385128005893152   0: 0.041931711935418   1: 0.022288174181545   7: 0.022151368266745   9: 0.022143697828034   5: 0.022142187508648   8: 0.022137741609513   4: 0.022135649379806   3: 0.022135250652473 

test_19387        6: 0.575469360599955   8: 0.273581188447192   1: 0.062739554694450   3: 0.012608698865524   0: 0.012603266208621   9: 0.012599780954585   7: 0.012599677372477   5: 0.012599527702925   2: 0.012599522390548   4: 0.012599422763722 

test_19388        6: 0.567566383184962   1: 0.238228888453427   3: 0.065204522120202   5: 0.018431039100137   0: 0.018430330907023   4: 0.018429298805407   8: 0.018427889480718   9: 0.018427442448928   2: 0.018427120643848   7: 0.018427084855347 

test_19397        6: 0.426494754609208   7: 0.237745748388065   1: 0.186144548108664   9: 0.068930125912148   0: 0.013448830580240   5: 0.013448201302745   4: 0.013447397624744   8: 0.013447097237141   2: 0.013446843513366   3: 0.013446452723678 

test_19403        6: 0.564741849769255   3: 0.290734348406312   1: 0.058361348155286   7: 0.019522203360792   8: 0.011351878997372   0: 0.011074646435681   9: 0.011058140696334   5: 0.011052488018471   2: 0.011051739695587   4: 0.011051356464911 

test_19406        0: 0.725389111525805   7: 0.030514402674442   6: 0.030513421178237   5: 0.030513372571984   1: 0.030512893338320   2: 0.030512799841092   4: 0.030511265666691   8: 0.030511031621901   9: 0.030510880551573   3: 0.030510821029955 

test_19409        4: 0.505378866160862   6: 0.339322551083986   5: 0.043281862372551   9: 0.016150843655108   3: 0.016137260431372   0: 0.016024498608754   2: 0.015985364775966   8: 0.015912131575093   1: 0.015904220989594   7: 0.015902400346712 

test_19410        5: 0.582630380431565   1: 0.202687840877891   4: 0.026844405503137   0: 0.026834209164540   8: 0.026833999469974   6: 0.026833888526008   3: 0.026833868626443   2: 0.026833844298274   9: 0.026833790360942   7: 0.026833772741226 

test_19411        0: 0.697846151720428   1: 0.194188418877136   2: 0.013662391111219   6: 0.013575590876417   8: 0.013455876889486   5: 0.013454992665582   7: 0.013454534091629   9: 0.013454156471491   4: 0.013454104969637   3: 0.013453782326976 

test_19412        5: 0.472161527079873   6: 0.314289127491174   9: 0.060140954307740   1: 0.046578252858569   0: 0.017816381274786   8: 0.017804216800838   4: 0.017802990615393   2: 0.017802282870410   7: 0.017802169630607   3: 0.017802097070608 

test_19416        8: 0.761268521200777   5: 0.026540888714940   6: 0.026530392253978   0: 0.026524563058278   1: 0.026523964634674   4: 0.026523655585572   9: 0.026522397676312   3: 0.026522253846184   7: 0.026522232795308   2: 0.026521130233977 

test_19418        5: 0.649447055246147   6: 0.183313938294327   8: 0.020932360482508   0: 0.020904469547215   9: 0.020901706538063   7: 0.020901211377356   1: 0.020900987223108   4: 0.020899944000550   2: 0.020899897681020   3: 0.020898429609708 

test_19419        2: 0.315543756562947   1: 0.294152706481694   5: 0.152227709510367   6: 0.145943872625266   4: 0.015378910541052   0: 0.015353061169562   3: 0.015351206477597   8: 0.015350698350119   9: 0.015349315356700   7: 0.015348762924697 

test_19420        4: 0.471246257552693   1: 0.238328150440720   0: 0.127509860778421   6: 0.023281955519951   2: 0.023275952993513   5: 0.023273075523492   9: 0.023272500975055   8: 0.023270884934218   3: 0.023270736317748   7: 0.023270624964190 

test_19422        5: 0.568008764645615   3: 0.227401509398496   4: 0.025578493204835   6: 0.025573772759987   0: 0.025573330670460   1: 0.025573104233595   8: 0.025572931944789   9: 0.025572808396746   2: 0.025572654175623   7: 0.025572630569854 

test_19424        5: 0.603060054689571   4: 0.214378237057634   7: 0.022831365463635   0: 0.022820073731312   6: 0.022819756475637   8: 0.022818607808778   2: 0.022818151898917   9: 0.022818005804327   1: 0.022818004121419   3: 0.022817742948770 

test_19426        6: 0.787400084799010   4: 0.055604636033539   0: 0.019637695332234   8: 0.019624568976066   1: 0.019623496605970   2: 0.019623182600049   5: 0.019623150340084   9: 0.019621943623454   3: 0.019620683031180   7: 0.019620558658414 

test_19427        5: 0.607459043769565   1: 0.191753782071641   4: 0.025103958787401   8: 0.025097741425802   3: 0.025097710501893   0: 0.025097651501243   2: 0.025097581949407   6: 0.025097541239800   9: 0.025097538568540   7: 0.025097450184707 

test_19428        1: 0.759617150840487   5: 0.120123176763130   6: 0.015035048038071   0: 0.015033276653651   4: 0.015033095927334   9: 0.015032117938067   2: 0.015031595737517   8: 0.015031588679752   7: 0.015031517378462   3: 0.015031432043528 

test_19431        1: 0.497284942452638   6: 0.268363050675241   0: 0.099395135860362   2: 0.032753725709374   3: 0.017041704853630   7: 0.017033153054275   5: 0.017032902072329   8: 0.017031988417144   9: 0.017031921277020   4: 0.017031475627987 

test_19432        1: 0.632448742310406   6: 0.270961061740216   0: 0.046203848604348   7: 0.007898373721072   8: 0.007252108097390   5: 0.007057566701411   3: 0.007046365193424   9: 0.007044192067641   4: 0.007044033960723   2: 0.007043707603369 

test_19433        6: 0.868812497649722   1: 0.025702936121101   9: 0.013187810228421   5: 0.013185927204343   8: 0.013185649621647   0: 0.013185525582047   4: 0.013185274811346   3: 0.013184910842467   2: 0.013184758742081   7: 0.013184709196826 

test_19435        1: 0.844042204618030   5: 0.017330894414795   6: 0.017329971203952   0: 0.017329014086324   4: 0.017328780492919   2: 0.017328208853393   9: 0.017327945440790   8: 0.017327757478603   7: 0.017327615909511   3: 0.017327607501683 

test_19440        4: 0.625029482779809   8: 0.168347274454053   5: 0.025837479599323   6: 0.025826903095286   2: 0.025826598803769   3: 0.025826578815142   7: 0.025826556080336   0: 0.025826496064401   1: 0.025826395987444   9: 0.025826234320436 

test_19441        1: 0.715726505724953   6: 0.116693725371889   3: 0.020951226343299   0: 0.020948582295512   5: 0.020948002980477   4: 0.020947079456007   8: 0.020946396046215   9: 0.020946288883856   2: 0.020946193620609   7: 0.020945999277183 

test_19444        6: 0.529810970430561   1: 0.225994546194191   0: 0.150771792113980   9: 0.013375368449164   5: 0.013341428142238   8: 0.013341404080830   2: 0.013341202390637   7: 0.013341173836163   3: 0.013341121888899   4: 0.013340992473337 

test_19447        8: 0.448675387683527   6: 0.367777610588790   2: 0.050568397881917   5: 0.019001744531576   4: 0.019001070370877   1: 0.019001006213998   0: 0.018996590143636   3: 0.018994739721374   7: 0.018991824238942   9: 0.018991628625363 

test_19448        1: 0.554461335360953   4: 0.294629904430056   6: 0.018874333653859   5: 0.018871102474817   0: 0.018870092986873   8: 0.018860064679438   9: 0.018859174767584   3: 0.018858240207234   2: 0.018858144527288   7: 0.018857606911899 

test_19450        5: 0.461771355878408   3: 0.182604311526749   4: 0.116017397246517   1: 0.106401824767936   0: 0.022202643435154   8: 0.022201421428198   6: 0.022200936830347   9: 0.022200672183010   7: 0.022199819463519   2: 0.022199617240162 

test_19451        5: 0.788856303576848   8: 0.058239714653343   4: 0.019128728284644   1: 0.019123535936085   0: 0.019111311492831   9: 0.019110949480812   6: 0.019110826689804   7: 0.019106473081821   2: 0.019106384183934   3: 0.019105772619876 

test_19453        0: 0.764013313863869   5: 0.026229463979745   6: 0.026225439534245   1: 0.026221199791805   9: 0.026218623302233   4: 0.026218606404983   8: 0.026218446206476   2: 0.026218365507610   3: 0.026218363045691   7: 0.026218178363342 

test_19458        6: 0.479169884902890   8: 0.310393140867130   7: 0.026309618814547   5: 0.026304700210797   9: 0.026304390746103   0: 0.026304043217399   4: 0.026303952063058   3: 0.026303639706392   1: 0.026303323807006   2: 0.026303305664679 

test_19459        5: 0.744762168341708   4: 0.028366441528797   1: 0.028359167518883   6: 0.028359164752379   0: 0.028359053439486   8: 0.028358938834158   3: 0.028358924393889   9: 0.028358776906460   2: 0.028358729806084   7: 0.028358634478155 

test_19461        0: 0.427768797643279   9: 0.352325742467022   5: 0.027499170039301   1: 0.027497796654439   6: 0.027494786275185   4: 0.027483886127779   3: 0.027483882959652   8: 0.027482212491349   2: 0.027482131425686   7: 0.027481593916307 

test_19462        5: 0.750149652801441   1: 0.079577022530987   6: 0.021314786450236   0: 0.021292003696603   8: 0.021280094644280   9: 0.021278108290541   4: 0.021277528846022   7: 0.021277255322752   2: 0.021277252710046   3: 0.021276294707092 

test_19463        2: 0.726176684080497   6: 0.030451775203895   1: 0.030450716201230   8: 0.030436732357490   0: 0.030425825547258   5: 0.030414380894356   9: 0.030412266633094   7: 0.030410994891611   4: 0.030410318391071   3: 0.030410305799498 

test_19464        0: 0.826780249328698   1: 0.019249729727384   6: 0.019249226322163   5: 0.019247314691968   9: 0.019246195660384   7: 0.019246012203702   4: 0.019245471365761   8: 0.019245438649354   2: 0.019245424290448   3: 0.019244937760138 

test_19466        4: 0.718546584727720   6: 0.031509916578177   9: 0.031349752268293   8: 0.031258507951091   0: 0.031253341287674   7: 0.031252449289121   5: 0.031220562661422   1: 0.031212259894063   2: 0.031199943544143   3: 0.031196681798295 

test_19470        9: 0.416200491340317   6: 0.306252777256389   1: 0.063199113307664   0: 0.060889977542623   5: 0.025610432401613   7: 0.025571328383071   4: 0.025570680967882   3: 0.025569418731249   2: 0.025568011621111   8: 0.025567768448081 

test_19471        6: 0.440203553460439   4: 0.162014033234213   1: 0.129784697348313   2: 0.086827106025903   8: 0.072753255381844   9: 0.032107796694268   7: 0.021707527043981   5: 0.020985615075255   0: 0.020204874514092   3: 0.013411541221692 

test_19473        1: 0.728288655310900   5: 0.097590903326199   6: 0.022542229266775   8: 0.021710104347917   0: 0.021682459392604   4: 0.021673215305015   3: 0.021637892660492   9: 0.021624901128195   7: 0.021624896788360   2: 0.021624742473541 

test_19474        4: 0.589671998626118   0: 0.164024010817246   5: 0.030807218729486   3: 0.030786941892977   6: 0.030785193869268   2: 0.030785028248921   7: 0.030785008917722   1: 0.030784947815756   8: 0.030784860160238   9: 0.030784790922269 

test_19475        5: 0.594345947329464   3: 0.205001407317949   4: 0.025089682357358   1: 0.025081544637347   0: 0.025080586060242   6: 0.025080361047072   8: 0.025080313230322   2: 0.025080076134538   7: 0.025080058889067   9: 0.025080022996642 

test_19477        6: 0.493149389363717   3: 0.344657451119333   8: 0.047239840677434   4: 0.016427809808327   0: 0.016424939337095   1: 0.016422005380773   5: 0.016420691287272   9: 0.016419416030895   7: 0.016419339209199   2: 0.016419117785955 

test_19478        6: 0.461040669144891   0: 0.427698866967984   9: 0.041723331213322   5: 0.015772775631862   8: 0.012160136199211   4: 0.010676588109812   1: 0.007748073617709   3: 0.007730045610526   2: 0.007724764795689   7: 0.007724748708995 

test_19480        6: 0.778562960808566   0: 0.057414299762343   7: 0.047347090443458   1: 0.016693009769830   2: 0.016665935819245   5: 0.016665909961980   8: 0.016663473793513   9: 0.016662701246069   4: 0.016662509352646   3: 0.016662109042350 

test_19482        2: 0.340509548513538   5: 0.288765657648509   6: 0.219967455968725   1: 0.021564382091108   0: 0.021539585904179   3: 0.021533489684024   4: 0.021533011617788   8: 0.021529511670413   9: 0.021528991385977   7: 0.021528365515740 

test_19483        0: 0.447575839327778   6: 0.377798234252934   1: 0.111089329689433   9: 0.009753389210494   2: 0.009197331939554   7: 0.008922773748481   8: 0.008917096301822   5: 0.008915593101600   4: 0.008915247782452   3: 0.008915164645452 

test_19487        6: 0.475073326048331   3: 0.312486186534195   0: 0.026567030653930   9: 0.026559896678868   5: 0.026554034910412   2: 0.026553954493101   8: 0.026552291971141   1: 0.026551689493788   4: 0.026551145350467   7: 0.026550443865767 

test_19489        6: 0.755811535005693   1: 0.112516080668926   4: 0.024990905227757   9: 0.023163363741470   7: 0.014031248522633   8: 0.013907642274448   0: 0.013897067391770   5: 0.013894253109819   2: 0.013893961330592   3: 0.013893942726892 

test_19491        6: 0.677927509514305   3: 0.155297827050033   4: 0.052772509753038   0: 0.032230576209112   1: 0.013785848116597   5: 0.013654145827309   7: 0.013591083648454   8: 0.013580336905576   2: 0.013580140180053   9: 0.013580022795523 

test_19492        6: 0.505240254843654   2: 0.353348522831080   0: 0.031348202210527   3: 0.015732002288694   9: 0.015728520029561   1: 0.015722776345860   5: 0.015722501025721   7: 0.015719496139102   4: 0.015718914933051   8: 0.015718809352752 

test_19497        6: 0.694109248541387   9: 0.101286744963499   7: 0.073975211065680   0: 0.045654026524460   1: 0.037122918799865   2: 0.009571926073274   5: 0.009571042459111   8: 0.009569750180114   4: 0.009569643178106   3: 0.009569488214504 

test_19499        6: 0.785400653812417   0: 0.068714566685972   9: 0.047971950822355   1: 0.030481717884321   7: 0.021152175539865   2: 0.009280533812221   8: 0.009250856615007   3: 0.009249600939484   5: 0.009249131382716   4: 0.009248812505642 
