Corpus Type: tfidf
Topic Count: 10

test_14826       0: 0.089762600406294  1: 0.141413697284777  2: 0.007493029069156  3: 0.007493239709685  4: 0.007496317648533  5: 0.007512142320442  6: 0.716346760342798  7: 0.007493545316433  8: 0.007494777518466  9: 0.007493890383417 
training_10597   0: 0.028095041219026  1: 0.028093786284481  2: 0.028093420215620  3: 0.028093568639757  4: 0.614057721303520  5: 0.028104341675529  6: 0.028096911790123  7: 0.028093570302067  8: 0.161177593658642  9: 0.028094044911234 

training_10598   0: 0.020550477204108  1: 0.020550351885934  2: 0.020550199772220  3: 0.020550175101386  4: 0.020558106813046  5: 0.487567282642436  6: 0.020550850612335  7: 0.348021810743143  8: 0.020550435532260  9: 0.020550309693133 

training_10599   0: 0.021216221707918  1: 0.021222198267266  2: 0.021210948095242  3: 0.021210783092652  4: 0.809071462736280  5: 0.021221605532652  6: 0.021211998659756  7: 0.021210883879803  8: 0.021212555237102  9: 0.021211342791331 

training_106     0: 0.723940180062037  1: 0.030670915726355  2: 0.030670397636691  3: 0.030670272864793  4: 0.030669666730111  5: 0.030670038403070  6: 0.030689762560628  7: 0.030672432047875  8: 0.030675959058010  9: 0.030670374910431 

training_10600   0: 0.047061370471045  1: 0.020435674376213  2: 0.020353793715126  3: 0.020358245817485  4: 0.020360872881094  5: 0.519576732900991  6: 0.020371535486537  7: 0.290762054623023  8: 0.020365248896007  9: 0.020354470832479 

training_10601   0: 0.020854393561997  1: 0.020854594007353  2: 0.020853898140903  3: 0.020853945435545  4: 0.743160043922068  5: 0.020861786154952  6: 0.089997783774238  7: 0.020855451781893  8: 0.020854093663800  9: 0.020854009557251 

training_10602   0: 0.025091519238937  1: 0.025105838983836  2: 0.025085597828426  3: 0.025085841747852  4: 0.025088846878703  5: 0.305413590916399  6: 0.025099240506462  7: 0.493849418147724  8: 0.025089687265856  9: 0.025090418485806 

training_10604   0: 0.054143113049787  1: 0.017119528055430  2: 0.017117646475110  3: 0.017118703786417  4: 0.017118780553670  5: 0.017125558436080  6: 0.699115144472287  7: 0.126898718682537  8: 0.017120373684331  9: 0.017122432804352 

training_10606   0: 0.292281511413430  1: 0.010964111280405  2: 0.010962804815827  3: 0.021067391101669  4: 0.010962591222249  5: 0.035334888178427  6: 0.577195302926667  7: 0.010962689668560  8: 0.019282861669116  9: 0.010985847723650 

training_10608   0: 0.044566037879819  1: 0.431520128373426  2: 0.010959803774415  3: 0.033995619442668  4: 0.010959944078072  5: 0.010960594386273  6: 0.355433969090892  7: 0.010963343876370  8: 0.010960066733530  9: 0.079680492364534 

training_10609   0: 0.024385720776465  1: 0.024381541830684  2: 0.024380622253103  3: 0.336604748851188  4: 0.024382980972453  5: 0.468330259696003  6: 0.024387875484695  7: 0.024380567039580  8: 0.024385110644627  9: 0.024380572451204 

training_10610   0: 0.024187249777562  1: 0.024192944271608  2: 0.024183607845146  3: 0.246383744185923  4: 0.024185303431292  5: 0.459309747834537  6: 0.125002586557200  7: 0.024183645118756  8: 0.024185272504430  9: 0.024185898473546 

training_10611   0: 0.024216488127448  1: 0.024217118178191  2: 0.024215094019298  3: 0.334235591873976  4: 0.024218526945314  5: 0.364033424792364  6: 0.132216653400285  7: 0.024215210181788  8: 0.024216480710542  9: 0.024215411770795 

training_10612   0: 0.019710165663096  1: 0.019690220395693  2: 0.019689000942167  3: 0.019690969843946  4: 0.019692101200275  5: 0.720542345806809  6: 0.019700842921006  7: 0.019707157818220  8: 0.019691126421766  9: 0.121886068987022 

training_10613   0: 0.020252560587878  1: 0.020255592376246  2: 0.020252849995563  3: 0.054396715573337  4: 0.020251483422403  5: 0.020252768019625  6: 0.499961625532855  7: 0.020251514181020  8: 0.303873187449145  9: 0.020251702861929 

training_10615   0: 0.017873961903079  1: 0.017856453689662  2: 0.017854787663992  3: 0.017854131152454  4: 0.017853834675506  5: 0.017856322233542  6: 0.511778699740954  7: 0.345348358536422  8: 0.017856838500936  9: 0.017866611903452 

training_10616   0: 0.015555518023519  1: 0.015434381180817  2: 0.015433024020486  3: 0.015432129047216  4: 0.015431010677130  5: 0.015444647831174  6: 0.376264411764073  7: 0.015448942349230  8: 0.015431725122013  9: 0.500124209984343 

training_10617   0: 0.097665061085210  1: 0.022662794159749  2: 0.010158817862201  3: 0.009172179894405  4: 0.009172035707035  5: 0.011165148562647  6: 0.812422804085676  7: 0.009236638692380  8: 0.009172341864380  9: 0.009172178086318 

training_10618   0: 0.034595519969504  1: 0.024524220237662  2: 0.013378109289045  3: 0.013377845531790  4: 0.013377509005339  5: 0.013380428616468  6: 0.617084302801036  7: 0.243516525058986  8: 0.013386892602658  9: 0.013378646887512 

training_10619   0: 0.020671949440276  1: 0.079542166373373  2: 0.020671327807031  3: 0.020670864633710  4: 0.020671003567527  5: 0.020672574905183  6: 0.683602147957222  7: 0.020675891962639  8: 0.092150947729411  9: 0.020671125623628 

training_10620   0: 0.490271994423331  1: 0.143571291319412  2: 0.014864945245450  3: 0.014878595322083  4: 0.014864548192977  5: 0.014864801710143  6: 0.262064943022172  7: 0.014884246055445  8: 0.014865410161769  9: 0.014869224547217 

training_10621   0: 0.416368301268038  1: 0.051134763480345  2: 0.010836836288723  3: 0.010841336316802  4: 0.010836253431760  5: 0.026962298229289  6: 0.416428076656967  7: 0.010837247981731  8: 0.034915817812641  9: 0.010839068533705 

training_10622   0: 0.466059964359432  1: 0.013895766832168  2: 0.013883196128144  3: 0.013881233418075  4: 0.068796394441946  5: 0.040908727083181  6: 0.321307622783635  7: 0.033502090512157  8: 0.013881739870096  9: 0.013883264571167 

training_10623   0: 0.014519208916658  1: 0.145124115608046  2: 0.009084029888026  3: 0.019954115337824  4: 0.009083832679480  5: 0.027455281861611  6: 0.646327498782020  7: 0.009083912267512  8: 0.009090535915103  9: 0.110277468743720 

training_10625   0: 0.023120775272334  1: 0.023063594402056  2: 0.409576934330067  3: 0.023046683231173  4: 0.023048632062295  5: 0.023054195896229  6: 0.405946519108799  7: 0.023047153036978  8: 0.023047985350130  9: 0.023047527309939 

training_10627   0: 0.507835803093922  1: 0.009943534298690  2: 0.009932576381294  3: 0.022693980222176  4: 0.009932340043254  5: 0.009946118538957  6: 0.374992091085352  7: 0.010102231907521  8: 0.034604121250873  9: 0.010017203177961 

training_1063    0: 0.020023535844339  1: 0.020025299725205  2: 0.020019143035416  3: 0.020018849116217  4: 0.020020305031952  5: 0.819815648846018  6: 0.020019860522506  7: 0.020018898873903  8: 0.020019146561708  9: 0.020019312442736 

training_10632   0: 0.077565758603608  1: 0.012631276706497  2: 0.012573112538416  3: 0.033857644430612  4: 0.095943964630399  5: 0.012575076819465  6: 0.717118952307590  7: 0.012586874500975  8: 0.012573345799211  9: 0.012573993663228 

training_10633   0: 0.216090880624384  1: 0.011948592626888  2: 0.011947239806817  3: 0.031564261859561  4: 0.011947230661986  5: 0.011948337405573  6: 0.659403231024654  7: 0.011968442686887  8: 0.021234312864773  9: 0.011947470438477 

training_10634   0: 0.323620115585442  1: 0.018717128615810  2: 0.018716061513153  3: 0.018715989568632  4: 0.063556699695537  5: 0.018720091044914  6: 0.481785182358501  7: 0.018734139758364  8: 0.018718309329264  9: 0.018716282530382 

training_10636   0: 0.017210452901272  1: 0.017269776730797  2: 0.017123954109935  3: 0.017123938026567  4: 0.017129393198622  5: 0.017125386852564  6: 0.825630353920060  7: 0.017200001739975  8: 0.017244146373897  9: 0.036942596146311 

training_10638   0: 0.012921986793655  1: 0.153899453578042  2: 0.012803910968375  3: 0.484667679167007  4: 0.012811353793390  5: 0.012805180682653  6: 0.271601790571560  7: 0.012879807754082  8: 0.012804833906707  9: 0.012804002784530 

training_10640   0: 0.049196979744338  1: 0.023181762007144  2: 0.013431574761365  3: 0.013578653007754  4: 0.013431684614448  5: 0.037097992638096  6: 0.780178325903008  7: 0.033300900388833  8: 0.023134701617305  9: 0.013467425317710 

training_10641   0: 0.503440007534669  1: 0.033149552505089  2: 0.011713513752361  3: 0.011779059258367  4: 0.011713031968767  5: 0.011713910636588  6: 0.343257435283652  7: 0.049741920811837  8: 0.011776614679138  9: 0.011714953569531 

training_10642   0: 0.010122527516521  1: 0.325130993143237  2: 0.010113666665741  3: 0.020894817243652  4: 0.010109076295578  5: 0.010159360189605  6: 0.486673772990241  7: 0.010112249128757  8: 0.010110042984452  9: 0.106573493842217 

training_10643   0: 0.097134213406917  1: 0.030637796674565  2: 0.009275726960202  3: 0.036731177850609  4: 0.009275790454593  5: 0.009276153017955  6: 0.779841077648465  7: 0.009275628076974  8: 0.009275908554647  9: 0.009276527355074 

training_10644   0: 0.029266536448079  1: 0.017480471708659  2: 0.017473493257226  3: 0.017473930095583  4: 0.017474264564025  5: 0.466503824661617  6: 0.381825645179042  7: 0.017543272421878  8: 0.017474463170079  9: 0.017484098493811 

training_10648   0: 0.012955485603218  1: 0.012723016506958  2: 0.018511684748500  3: 0.012682911326712  4: 0.012683303607158  5: 0.365079762620188  6: 0.527337293094589  7: 0.012675424012476  8: 0.012675630166277  9: 0.012675488313923 

training_1065    0: 0.152950246404606  1: 0.024055869738617  2: 0.024055579228710  3: 0.024056199304987  4: 0.024056368486430  5: 0.654603486201113  6: 0.024055753069231  7: 0.024055516858033  8: 0.024055502668652  9: 0.024055478039621 

training_10650   0: 0.027812318133403  1: 0.749645397897660  2: 0.027807708290225  3: 0.027815949138214  4: 0.027808271992720  5: 0.027859453012863  6: 0.027822399657428  7: 0.027809891410975  8: 0.027810010332231  9: 0.027808600134281 

training_10651   0: 0.027319147966706  1: 0.580925116914305  2: 0.027315818279796  3: 0.027315961843257  4: 0.027315714130032  5: 0.027316483684866  6: 0.027325878936466  7: 0.200526720498318  8: 0.027320231959616  9: 0.027318925786640 

training_10652   0: 0.031191770174550  1: 0.719258901902173  2: 0.031184931442215  3: 0.031185104806074  4: 0.031184888523240  5: 0.031185440289625  6: 0.031224487639729  7: 0.031192202012837  8: 0.031194937707658  9: 0.031197335501900 

training_10653   0: 0.027416922365796  1: 0.027417915728607  2: 0.027414289680260  3: 0.027413896253204  4: 0.027415282653556  5: 0.027416936082321  6: 0.753250300717453  7: 0.027415162079459  8: 0.027421243848904  9: 0.027418050590441 

training_10654   0: 0.015961724850630  1: 0.193786996068850  2: 0.015956640834727  3: 0.015956823116996  4: 0.015956934653373  5: 0.015958578238607  6: 0.678550825783727  7: 0.015956568092686  8: 0.015957748586745  9: 0.015957159773660 

training_10657   0: 0.032526931324208  1: 0.321092597529709  2: 0.032523292553694  3: 0.032523315169223  4: 0.032523415215354  5: 0.032524186293247  6: 0.418710590590828  7: 0.032524851525754  8: 0.032525303063249  9: 0.032525516734732 

training_10658   0: 0.028440495920204  1: 0.448941665538562  2: 0.028429103120009  3: 0.028428526201837  4: 0.028432429738845  5: 0.028432978012285  6: 0.323606366630497  7: 0.028429097385825  8: 0.028430215470995  9: 0.028429121980941 

training_10659   0: 0.041842283979056  1: 0.261968418975403  2: 0.013523297817916  3: 0.013523729411400  4: 0.013523331467353  5: 0.013525342824361  6: 0.543746506939543  7: 0.071297186729712  8: 0.013523921666648  9: 0.013525980188609 

training_1066    0: 0.142151207762825  1: 0.024431122285949  2: 0.024433031491458  3: 0.427297170305993  4: 0.024432340252896  5: 0.259530585242125  6: 0.024431568502865  7: 0.024430601558422  8: 0.024430412188171  9: 0.024431960409296 

training_10660   0: 0.014398197227679  1: 0.014403795717407  2: 0.014396222285252  3: 0.014398156453669  4: 0.014395499420585  5: 0.014473267485956  6: 0.838006000514055  7: 0.014395394224908  8: 0.014402724530304  9: 0.046730742140185 

training_10661   0: 0.209131226076380  1: 0.123671181406035  2: 0.013405170831787  3: 0.013331902615425  4: 0.013331769568876  5: 0.054949470372582  6: 0.532180900679129  7: 0.013332034700185  8: 0.013333081690598  9: 0.013333262059002 

training_10662   0: 0.110931017415396  1: 0.014763959584509  2: 0.014763785139509  3: 0.014798133292996  4: 0.070845436128973  5: 0.014766901389784  6: 0.714834950708540  7: 0.014763761327654  8: 0.014763618542044  9: 0.014768436470596 

training_10665   0: 0.041800834398198  1: 0.263643169054711  2: 0.012765503509845  3: 0.012765582409254  4: 0.012765816135052  5: 0.012766833738604  6: 0.605195148645758  7: 0.012765588816586  8: 0.012765807477722  9: 0.012765715814269 

training_10669   0: 0.100000000000000  1: 0.100000000000000  2: 0.100000000000000  3: 0.100000000000000  4: 0.100000000000000  5: 0.100000000000000  6: 0.100000000000000  7: 0.100000000000000  8: 0.100000000000000  9: 0.100000000000000 

training_1067    0: 0.015762205553897  1: 0.050039690145971  2: 0.015761799890300  3: 0.015761849702788  4: 0.015762091984710  5: 0.015763132492873  6: 0.823859566939943  7: 0.015762727040314  8: 0.015764425677466  9: 0.015762510571738 

training_10674   0: 0.144570839400283  1: 0.018002092969752  2: 0.029661622949022  3: 0.282492506052774  4: 0.205713460168270  5: 0.017906520379323  6: 0.247943589164131  7: 0.017914725228672  8: 0.017897036095887  9: 0.017897607591886 

training_10676   0: 0.020303505062068  1: 0.514056645665603  2: 0.088926788253093  3: 0.012375877906188  4: 0.012376531494881  5: 0.012381761795450  6: 0.302309485367883  7: 0.012376337167037  8: 0.012377062520444  9: 0.012516004767354 

training_10678   0: 0.287047717971018  1: 0.210263497285039  2: 0.020248791073854  3: 0.020250675661792  4: 0.020248556581432  5: 0.020251893427946  6: 0.360941398805912  7: 0.020249338087422  8: 0.020248497483833  9: 0.020249633621751 

training_10679   0: 0.026771957135914  1: 0.026775103554449  2: 0.026770269607606  3: 0.026769915853069  4: 0.026771694911230  5: 0.026771974123965  6: 0.759054913568506  7: 0.026770289728822  8: 0.026770513351979  9: 0.026773368164461 

training_1068    0: 0.015450264640925  1: 0.015448549442722  2: 0.015447005161578  3: 0.015446928354477  4: 0.015448578125915  5: 0.015451225425928  6: 0.860962070338852  7: 0.015447773458525  8: 0.015447384560830  9: 0.015450220490246 

training_10681   0: 0.178263036171856  1: 0.027011725870219  2: 0.027010632230118  3: 0.027017732489589  4: 0.027011890958052  5: 0.027012412924252  6: 0.605636222901830  7: 0.027012058073884  8: 0.027012303076063  9: 0.027011985304137 

training_10682   0: 0.022403545629253  1: 0.022408288408036  2: 0.022425511541360  3: 0.022393130948530  4: 0.022395507901929  5: 0.022401230211621  6: 0.022417898075670  7: 0.798363398877302  8: 0.022397152361756  9: 0.022394336044544 

training_10684   0: 0.052183101575377  1: 0.028513359252377  2: 0.013595123645015  3: 0.013598561348988  4: 0.013594961522121  5: 0.013595344097567  6: 0.824129393644579  7: 0.013597961151155  8: 0.013595041047379  9: 0.013597152715443 

training_10685   0: 0.189292699341835  1: 0.029426768127917  2: 0.029421026246336  3: 0.029422485550029  4: 0.029436033432128  5: 0.029434677902813  6: 0.029435399661843  7: 0.029421318741025  8: 0.029423945295382  9: 0.575285645700693 

training_10687   0: 0.269093965326389  1: 0.013824302591968  2: 0.013824223182932  3: 0.013824103894758  4: 0.013823966257038  5: 0.026127905293802  6: 0.558741144325565  7: 0.013824262575363  8: 0.063091860332443  9: 0.013824266219744 

training_10688   0: 0.023834035534627  1: 0.023836754927024  2: 0.023825903536642  3: 0.023833137158257  4: 0.023826345743653  5: 0.415226291190752  6: 0.339707338801774  7: 0.023825257032823  8: 0.023829622400386  9: 0.078255313674061 

training_10689   0: 0.053240778748791  1: 0.182756556845399  2: 0.008073540753553  3: 0.008100557738076  4: 0.008186054360552  5: 0.010302005053501  6: 0.692321849005072  7: 0.008054729204819  8: 0.008100265621812  9: 0.020863662668424 

training_1069    0: 0.110828502170130  1: 0.158656904978010  2: 0.015823624816342  3: 0.015823305514359  4: 0.015823146766934  5: 0.015826045119899  6: 0.619747311017552  7: 0.015823358290398  8: 0.015824382339547  9: 0.015823418986830 

training_10692   0: 0.520807782795441  1: 0.030039276821845  2: 0.030030241990688  3: 0.030042771002495  4: 0.238771138474866  5: 0.030041286735314  6: 0.030041051296825  7: 0.030029814406432  8: 0.030082049895197  9: 0.030114586580898 

training_10693   0: 0.096052249148502  1: 0.009669845696829  2: 0.009647318135530  3: 0.018496594442164  4: 0.009660276306957  5: 0.009654924526223  6: 0.772897846752466  7: 0.045263996125446  8: 0.009654638665866  9: 0.019002310200017 

training_10694   0: 0.694858196548253  1: 0.017138706930033  2: 0.016945640116599  3: 0.016947134055079  4: 0.158669199718718  5: 0.016950712698879  6: 0.017116146244924  7: 0.016945653840421  8: 0.027204695420602  9: 0.017223914426492 

training_10695   0: 0.213073468121058  1: 0.104910021659244  2: 0.009627714658703  3: 0.009630093126206  4: 0.009631723513792  5: 0.009628773970462  6: 0.548671103567137  7: 0.009627833204797  8: 0.009627992492992  9: 0.075571275685611 

training_10696   0: 0.139498842860504  1: 0.028135368503409  2: 0.011923476508117  3: 0.012042599066185  4: 0.011923338366246  5: 0.011924662706704  6: 0.670300777657684  7: 0.011923533666204  8: 0.011940769833486  9: 0.090386630831462 
