Corpus Type: binary
Topic Count: 10

test_14826        2: 0.347172681428323   4: 0.288428204057364   9: 0.261181653614965   7: 0.078702195466954   6: 0.022405034225397   8: 0.000422052607822   5: 0.000422049132863   0: 0.000422047120247   3: 0.000422046815941   1: 0.000422035530124 
training_10709    8: 0.769720762561825   7: 0.163089726319461   3: 0.047185010913089   2: 0.002858037018372   4: 0.002857958522778   1: 0.002857882284888   9: 0.002857784557306   6: 0.002857761326134   5: 0.002857637186864   0: 0.002857439309282 

training_1071     1: 0.954995455935053   0: 0.005001037125880   5: 0.005000666078318   6: 0.005000597683256   9: 0.005000593407109   7: 0.005000555137967   3: 0.005000418035332   2: 0.005000372342280   8: 0.005000152712275   4: 0.005000151542529 

training_10710    7: 0.874483411373386   9: 0.103290081718366   6: 0.002778961579186   2: 0.002778714899067   4: 0.002778442425220   0: 0.002778364024500   3: 0.002778098892752   8: 0.002778069684841   5: 0.002777955079986   1: 0.002777900322697 

training_10712    9: 0.771511964867906   8: 0.145705297332651   1: 0.060904428074146   6: 0.003125715502110   4: 0.003125635266908   7: 0.003125602221177   3: 0.003125503834913   5: 0.003125386442755   2: 0.003125366445755   0: 0.003125100011680 

training_10714    3: 0.666699377711075   4: 0.154780252989396   5: 0.148078893818003   7: 0.004349696103996   6: 0.004348958928551   1: 0.004348775333370   2: 0.004348669203681   9: 0.004348500338871   0: 0.004348469341661   8: 0.004348406231397 

training_10715    3: 0.876908246633767   0: 0.105310073385689   4: 0.002223044285438   1: 0.002222911453185   5: 0.002222870358050   2: 0.002222779107507   6: 0.002222707001772   9: 0.002222495574510   7: 0.002222454629932   8: 0.002222417570150 

training_10717    4: 0.599512771079107   3: 0.304480960056307   8: 0.087467420147136   7: 0.001219940276969   6: 0.001219933112055   2: 0.001219805929834   9: 0.001219799538144   5: 0.001219796680255   1: 0.001219792195364   0: 0.001219780984829 

training_10718    4: 0.622002763931489   2: 0.364661965079729   7: 0.001667049156243   3: 0.001666948872504   8: 0.001666912492853   1: 0.001666909212023   6: 0.001666892111583   9: 0.001666884501917   5: 0.001666856835566   0: 0.001666817806092 

training_1072     8: 0.655495995111080   3: 0.320969681295770   1: 0.002942311247084   7: 0.002942310216591   4: 0.002941783986189   5: 0.002941634706264   2: 0.002941629438170   0: 0.002941622823420   9: 0.002941545464587   6: 0.002941485710846 

training_10720    8: 0.499129393434299   4: 0.459034892371130   5: 0.029968725968584   9: 0.001695511475197   2: 0.001695335015499   6: 0.001695288495032   3: 0.001695260321657   0: 0.001695242829193   7: 0.001695238298758   1: 0.001695111790650 

training_10721    5: 0.783372136420271   9: 0.158855054715018   3: 0.044308573118327   6: 0.001923757901451   2: 0.001923571168460   7: 0.001923471110408   4: 0.001923454536145   1: 0.001923410784724   0: 0.001923321089146   8: 0.001923249156051 

training_10724    4: 0.960866463864226   2: 0.004348461217502   6: 0.004348249065600   8: 0.004348232969470   3: 0.004348211744498   5: 0.004348139691177   7: 0.004348131934852   9: 0.004348067157043   1: 0.004348033589679   0: 0.004348008765952 

training_10729    4: 0.806474913012741   5: 0.159623955843441   9: 0.027812572660192   1: 0.000869973731363   7: 0.000869877129760   8: 0.000869813479994   0: 0.000869799345818   6: 0.000869707988990   2: 0.000869699219502   3: 0.000869687588199 

training_10731    2: 0.608369057123418   7: 0.258274876164752   6: 0.016671857274247   3: 0.016671158718134   8: 0.016670598583011   4: 0.016669627043423   9: 0.016669574418345   5: 0.016668544833804   1: 0.016667393364490   0: 0.016667312476377 

training_10734    7: 0.747718986255178   4: 0.073759371733027   5: 0.065726525884167   8: 0.058116662894683   6: 0.049358153555508   2: 0.001064165401499   3: 0.001064100573027   0: 0.001064034022566   9: 0.001064021107947   1: 0.001063978572397 

training_10736    2: 0.853521742256641   7: 0.126961946677137   1: 0.002439995440003   4: 0.002439630941016   6: 0.002439574257668   3: 0.002439512098808   5: 0.002439491175775   9: 0.002439477350046   0: 0.002439321480386   8: 0.002439308322519 

training_10737    2: 0.727099870569348   4: 0.193534122684631   8: 0.046779988614635   9: 0.022906354907712   7: 0.001613832081819   0: 0.001613379403746   3: 0.001613226939407   6: 0.001613108784984   5: 0.001613061317862   1: 0.001613054695856 

training_10738    3: 0.596571860012308   4: 0.181671301559037   6: 0.128762501174465   0: 0.077201455908389   9: 0.002632542882666   2: 0.002632448312996   7: 0.002632103988643   5: 0.002632023866057   8: 0.002631984411403   1: 0.002631777884036 

training_1074     5: 0.511176964270675   3: 0.464576848873084   1: 0.003030922414004   9: 0.003030905041114   7: 0.003030847541759   2: 0.003030810734423   6: 0.003030791670869   4: 0.003030694352084   8: 0.003030656534269   0: 0.003030558567719 

training_10742    7: 0.570333433236413   4: 0.221460415557439   2: 0.189781682738976   9: 0.002632368460086   5: 0.002632196004051   8: 0.002632094058726   3: 0.002632070361876   6: 0.002632037632292   1: 0.002631911329776   0: 0.002631790620365 

training_10743    3: 0.417047569087896   4: 0.324397619879011   6: 0.216147663569460   0: 0.036465228700381   7: 0.000990385522971   9: 0.000990356829201   2: 0.000990354000035   5: 0.000990346448211   8: 0.000990245881808   1: 0.000990230081028 

training_10744    2: 0.512434459678267   3: 0.459587699811102   1: 0.019225330216672   4: 0.001250608187434   6: 0.001250543544707   5: 0.001250407512416   9: 0.001250376446462   7: 0.001250267916154   8: 0.001250184187217   0: 0.001250122499571 

training_10746    2: 0.586057081485273   4: 0.361679340399603   1: 0.032816695758886   0: 0.002778420685300   3: 0.002778213306035   7: 0.002778158028329   6: 0.002778088580469   9: 0.002778022285345   8: 0.002777991826228   5: 0.002777987644532 

training_10748    3: 0.721848571119454   5: 0.176248156157045   4: 0.082217077628784   1: 0.014024239652891   7: 0.000943776887341   2: 0.000943713167368   9: 0.000943642241721   6: 0.000943628139678   0: 0.000943604074242   8: 0.000943590931475 

training_10749    7: 0.558255557400803   2: 0.371039978700199   6: 0.055483470911389   3: 0.002174591646333   5: 0.002174560607245   4: 0.002174549259900   0: 0.002174444683689   9: 0.002174416851477   8: 0.002174274314935   1: 0.002174155624031 

training_10750    4: 0.855583347177213   3: 0.127391546997517   9: 0.002128361131865   5: 0.002128319295141   8: 0.002128154411938   7: 0.002128101246411   6: 0.002128088567458   1: 0.002128038601227   0: 0.002128036172564   2: 0.002128006398666 

training_10751    2: 0.541828299278165   7: 0.441503245157070   4: 0.002083785068507   6: 0.002083640236829   9: 0.002083638677210   3: 0.002083538527935   8: 0.002083538393677   5: 0.002083523410996   1: 0.002083419605368   0: 0.002083371644245 

training_10752    8: 0.666861513527863   7: 0.217786400526275   3: 0.098681421483469   4: 0.002381711458173   6: 0.002381652306915   0: 0.002381603733685   2: 0.002381579631831   5: 0.002381524846304   9: 0.002381426865677   1: 0.002381165619808 

training_10754    2: 0.451097136335494   4: 0.401150840725075   3: 0.128829334943540   6: 0.002703660244669   0: 0.002703525248570   7: 0.002703293913566   5: 0.002703253726252   8: 0.002703020874702   1: 0.002702989848340   9: 0.002702944139791 

training_10755    7: 0.952626629021983   3: 0.005264039502691   4: 0.005264038600039   0: 0.005263977488090   2: 0.005263816205597   6: 0.005263698091473   9: 0.005263560524477   8: 0.005263475781453   5: 0.005263444115902   1: 0.005263320668295 

training_10756    4: 0.535898465053089   2: 0.396798498608387   7: 0.048878886886433   6: 0.002632412613906   0: 0.002632244589499   3: 0.002632185396570   5: 0.002631845258012   8: 0.002631842152683   1: 0.002631824788528   9: 0.002631794652893 

training_10757    2: 0.468607478906829   4: 0.461673639664708   8: 0.048503666599722   3: 0.003031045296202   7: 0.003030874438597   0: 0.003030795498506   6: 0.003030793754761   5: 0.003030751289901   1: 0.003030515894539   9: 0.003030438656237 

training_10758    8: 0.599647267700023   7: 0.239887631884873   4: 0.130025001776247   1: 0.004349553819828   3: 0.004348560822475   6: 0.004348553636797   9: 0.004348466614488   5: 0.004348395791256   2: 0.004348388786007   0: 0.004348179168007 

training_1076     7: 0.463493596158272   2: 0.201868206860673   4: 0.171753746020509   3: 0.154186287979368   1: 0.001449764080783   5: 0.001449741316371   8: 0.001449723193952   9: 0.001449714868142   6: 0.001449679648911   0: 0.001449539873020 

training_10760    7: 0.585753400488003   4: 0.209260513846299   9: 0.112543361469104   6: 0.055904385473034   8: 0.033849655848383   2: 0.000537784743606   3: 0.000537760313084   5: 0.000537734850538   0: 0.000537715348054   1: 0.000537687619893 

training_10762    2: 0.863230661504248   7: 0.122482165194833   4: 0.001786033572571   6: 0.001785971923385   9: 0.001785939753088   0: 0.001785881602131   3: 0.001785868085369   8: 0.001785852260917   5: 0.001785847613841   1: 0.001785778489617 

training_10766    2: 0.853485214228872   7: 0.126998474676699   1: 0.002439995466309   4: 0.002439630947581   6: 0.002439574234402   3: 0.002439512103075   5: 0.002439491180639   9: 0.002439477351801   0: 0.002439321485626   8: 0.002439308324995 

training_10767    9: 0.782933444915601   4: 0.207425990442878   7: 0.001205197667891   2: 0.001205114032504   1: 0.001205080230222   0: 0.001205074721308   6: 0.001205035747513   5: 0.001205034151945   8: 0.001205018346094   3: 0.001205009744043 

training_10768    5: 0.570996292158078   4: 0.218573849233835   2: 0.113084667660789   3: 0.049618742996141   9: 0.041058118157408   7: 0.001333755070484   8: 0.001333754458866   0: 0.001333707938607   6: 0.001333559942076   1: 0.001333552383717 

training_10769    2: 0.902437078693626   9: 0.043347821695262   4: 0.040752095854298   7: 0.001923591395595   6: 0.001923336353007   3: 0.001923278060151   5: 0.001923240813020   8: 0.001923234083648   0: 0.001923180514325   1: 0.001923142537067 

training_1077     8: 0.742309950807762   9: 0.186399180062698   6: 0.055008864877922   5: 0.002326364613416   4: 0.002326251547696   3: 0.002326038900499   7: 0.002325910229903   2: 0.002325864519859   0: 0.002325788089866   1: 0.002325786350379 

training_10770    2: 0.421500316565697   4: 0.404174818582363   5: 0.099773714157957   7: 0.059547313713192   0: 0.002501184520354   3: 0.002500883194223   9: 0.002500709819293   8: 0.002500368935651   1: 0.002500368488293   6: 0.002500322022976 

training_10771    2: 0.399220340653629   7: 0.231978970604638   4: 0.167843127480590   9: 0.133789664659828   8: 0.027818900979961   3: 0.023915241641067   1: 0.014279635332919   6: 0.000384784570341   5: 0.000384678393222   0: 0.000384655683805 

training_10773    7: 0.747576579113015   4: 0.074013086510144   5: 0.065743169072700   8: 0.058092002768460   6: 0.049254863194372   2: 0.001064165311439   3: 0.001064100498950   0: 0.001064033919764   9: 0.001064021079614   1: 0.001063978531543 

training_10774    2: 0.837799061003443   7: 0.084735853362655   6: 0.066525595845205   9: 0.001563170131947   4: 0.001562978373517   8: 0.001562717915783   1: 0.001562712245242   5: 0.001562650326862   3: 0.001562634198596   0: 0.001562626596749 

training_10779    9: 0.753632161474254   4: 0.179345705001618   7: 0.035915229753592   3: 0.014606657150393   6: 0.013188313383373   5: 0.000662481002509   2: 0.000662417359160   8: 0.000662372190757   0: 0.000662337898115   1: 0.000662324786230 

training_1078     6: 0.977495331655871   2: 0.002500931106394   7: 0.002500795132795   4: 0.002500768109356   0: 0.002500489803290   3: 0.002500460104673   9: 0.002500377307035   8: 0.002500358463393   1: 0.002500264736496   5: 0.002500223580698 

training_10780    2: 0.775301616045324   4: 0.095704708660161   7: 0.091261751810531   9: 0.035272531894301   8: 0.000409936622417   3: 0.000409911329090   6: 0.000409901888329   5: 0.000409891817325   1: 0.000409883897086   0: 0.000409866035437 

training_10781    9: 0.603304500510082   4: 0.252220892229011   2: 0.133866445470808   7: 0.001515573479427   8: 0.001515560240820   6: 0.001515510667150   1: 0.001515411660672   3: 0.001515396802599   0: 0.001515383256030   5: 0.001515325683400 

training_10782    2: 0.868491296703863   6: 0.109282072342249   4: 0.002778787756145   7: 0.002778505472276   0: 0.002778304620374   3: 0.002778275074903   9: 0.002778265402382   1: 0.002778183396941   8: 0.002778156180791   5: 0.002778153050076 

training_10784    5: 0.466309803124076   7: 0.355931888223410   9: 0.115467812270079   6: 0.057778438839235   3: 0.000752086167239   2: 0.000752061502379   4: 0.000752018531991   8: 0.000751979646811   0: 0.000751958400935   1: 0.000751953293844 

training_10786    5: 0.495990879163343   7: 0.390058826831809   0: 0.089806749152815   6: 0.003449349500584   3: 0.003449268512832   9: 0.003449217907804   2: 0.003449063329962   1: 0.003448932158658   4: 0.003448882466330   8: 0.003448830975863 

training_10787    6: 0.544824795002127   3: 0.296338633731488   2: 0.098869368213336   4: 0.037739315228821   1: 0.003705695370884   5: 0.003704856064820   7: 0.003704512365846   8: 0.003704306095965   9: 0.003704291100978   0: 0.003704226825735 

training_10788    9: 0.451947785167608   3: 0.387110750938525   1: 0.142516408627428   5: 0.002632502641114   7: 0.002632249736421   0: 0.002632198258257   6: 0.002632176321723   4: 0.002632095197453   2: 0.002631948455429   8: 0.002631884656042 

training_1079     4: 0.976312504376417   0: 0.002632295523393   1: 0.002632116870108   2: 0.002632073359119   3: 0.002631894021619   7: 0.002631889209354   6: 0.002631850489257   9: 0.002631812435434   8: 0.002631811436441   5: 0.002631752278857 

training_10790    5: 0.928195343212655   1: 0.053195513240792   2: 0.002326898826754   3: 0.002326226226627   0: 0.002326205744445   4: 0.002326036601533   6: 0.002326029212387   7: 0.002325999425671   8: 0.002325875448404   9: 0.002325872060732 

training_10794    5: 0.899701119110083   3: 0.076051282366763   6: 0.003031413430609   8: 0.003031059818650   2: 0.003031035558341   1: 0.003030970309370   4: 0.003030938196230   9: 0.003030806902201   7: 0.003030773724996   0: 0.003030600582757 

training_10796    7: 0.960866123311567   4: 0.004348351329280   3: 0.004348317112379   0: 0.004348299602260   5: 0.004348296614408   2: 0.004348252558834   6: 0.004348241400392   9: 0.004348074294621   8: 0.004348046932455   1: 0.004347996843805 

training_10797    9: 0.859409313437090   7: 0.044641367802574   4: 0.043706971678993   2: 0.023580812123407   1: 0.013255221570043   0: 0.012099846523372   3: 0.000826715440562   5: 0.000826592629190   8: 0.000826579411089   6: 0.000826579383680 

training_108      1: 0.943748463352970   5: 0.006250491148567   0: 0.006250423219257   6: 0.006250207291806   3: 0.006250112940293   2: 0.006250081281060   8: 0.006250067813940   4: 0.006250057899592   9: 0.006250057842924   7: 0.006250037209591 

training_1080     0: 0.686816688555949   3: 0.136747879785694   5: 0.054875474819243   1: 0.046674588942917   2: 0.045806806857370   9: 0.023194490403005   4: 0.001471146763806   8: 0.001471097196523   7: 0.001470966026557   6: 0.001470860648934 

training_10803    8: 0.587796734609460   2: 0.380197803469152   3: 0.004001807725770   9: 0.004001142092186   4: 0.004001045952127   0: 0.004000881883190   7: 0.004000401093631   5: 0.004000088520064   1: 0.004000047415493   6: 0.004000047238927 

training_10804    2: 0.679012448593639   4: 0.199474812920297   7: 0.113465169434493   9: 0.001149814959433   1: 0.001149682298090   6: 0.001149654459637   3: 0.001149640297607   5: 0.001149615468697   0: 0.001149581166623   8: 0.001149580401484 

training_10805    5: 0.494580531096613   1: 0.433429574339974   6: 0.046062135744379   0: 0.003704210711981   3: 0.003704051521482   8: 0.003703969118382   9: 0.003703955377636   7: 0.003703896968948   2: 0.003703853370890   4: 0.003703821749716 
