Corpus Type: binary
Topic Count: 10

test_14826       0: 0.000422047120247  1: 0.000422035530124  2: 0.347172681428323  3: 0.000422046815941  4: 0.288428204057364  5: 0.000422049132863  6: 0.022405034225397  7: 0.078702195466954  8: 0.000422052607822  9: 0.261181653614965 
test_20673       0: 0.939995395636409  1: 0.006667099972379  2: 0.006666939333926  3: 0.006667343881368  4: 0.006667504376086  5: 0.006667043672504  6: 0.006667178237729  7: 0.006666985542418  8: 0.006667569234181  9: 0.006666940113000 

test_20678       0: 0.002083641506742  1: 0.002083639227579  2: 0.237799441994852  3: 0.044702532601952  4: 0.002083904845209  5: 0.002084123772499  6: 0.002083891697758  7: 0.702910583874809  8: 0.002084007006880  9: 0.002084233471720 

test_20679       0: 0.002564436530962  1: 0.002564892438799  2: 0.467510853586181  3: 0.002564808358144  4: 0.002564588845963  5: 0.511971889825377  6: 0.002564498020707  7: 0.002564507235048  8: 0.002564655968282  9: 0.002564869190537 

test_20680       0: 0.788487109368805  1: 0.007143262323890  2: 0.007143101117312  3: 0.007143251247406  4: 0.007143695080007  5: 0.007143208576041  6: 0.007143133968102  7: 0.007143663757423  8: 0.007145089208364  9: 0.154364485352649 

test_20682       0: 0.085192428755092  1: 0.002500418252424  2: 0.071578570021614  3: 0.002500735621093  4: 0.626066904430236  5: 0.002500369868995  6: 0.002500484972418  7: 0.002500579579406  8: 0.202159152281258  9: 0.002500356217463 

test_20685       0: 0.694922312136926  1: 0.231224043304623  2: 0.002439219639964  3: 0.002439578063403  4: 0.002439217920840  5: 0.002439522917916  6: 0.002439231677332  7: 0.030439890346585  8: 0.028777815629650  9: 0.002439168362762 

test_20692       0: 0.011113683280718  1: 0.899987750319122  2: 0.011111954400646  3: 0.011112520240678  4: 0.011112315314483  5: 0.011112498875512  6: 0.011112380223193  7: 0.011113084098014  8: 0.011111880279309  9: 0.011111932968324 

test_20693       0: 0.002127966937592  1: 0.002128181503691  2: 0.113439977152323  3: 0.353599116724846  4: 0.002128008338034  5: 0.233051818985516  6: 0.022142063037585  7: 0.002128230225467  8: 0.267126639714274  9: 0.002127997380673 

test_20695       0: 0.909995661541341  1: 0.010000934470128  2: 0.010000339604086  3: 0.010000444922898  4: 0.010000173673593  5: 0.010000560816452  6: 0.010000621019255  7: 0.010000504999231  8: 0.010000140004071  9: 0.010000618948945 

test_20698       0: 0.001389147087137  1: 0.086992468753421  2: 0.001389372285724  3: 0.001389166659993  4: 0.001389198364225  5: 0.608441772375036  6: 0.088163656146467  7: 0.208066707040920  8: 0.001389119039800  9: 0.001389392247277 

test_20699       0: 0.002564693805941  1: 0.002564434363103  2: 0.002564711282806  3: 0.334613952826101  4: 0.002564849081928  5: 0.002564444931767  6: 0.002564443476527  7: 0.349070979896440  8: 0.298362905806894  9: 0.002564584528494 

test_20706       0: 0.812033403152861  1: 0.134103003388716  2: 0.002500322997647  3: 0.002500480275659  4: 0.002500749124900  5: 0.036360322412858  6: 0.002500575823186  7: 0.002500323501288  8: 0.002500612298365  9: 0.002500207024521 

test_20708       0: 0.943744581201564  1: 0.006250587253022  2: 0.006250465796810  3: 0.006250759124060  4: 0.006250351844665  5: 0.006250474497232  6: 0.006251417504417  7: 0.006250349394660  8: 0.006250523699510  9: 0.006250489684060 

test_20709       0: 0.038386581806133  1: 0.688016311725128  2: 0.002439425975688  3: 0.091825975449436  4: 0.002439528558832  5: 0.002439346189420  6: 0.002439445978317  7: 0.002439423606539  8: 0.167134657719659  9: 0.002439302990848 

test_20710       0: 0.003572018748599  1: 0.003571858973362  2: 0.003571947431391  3: 0.855285598051870  4: 0.003572421591403  5: 0.116138231140917  6: 0.003572021258212  7: 0.003571989244330  8: 0.003571989392718  9: 0.003571924167196 

test_20711       0: 0.935704631391967  1: 0.007143548445022  2: 0.007144622946794  3: 0.007143542035441  4: 0.007144661466468  5: 0.007143805806111  6: 0.007144017346216  7: 0.007143895189725  8: 0.007143761837321  9: 0.007143513534937 

test_20712       0: 0.819445588458326  1: 0.130551261800134  2: 0.006250178782946  3: 0.006251258388018  4: 0.006250405071501  5: 0.006250375232822  6: 0.006250189605134  7: 0.006250110080423  8: 0.006250067840085  9: 0.006250564740611 

test_20715       0: 0.943748046819773  1: 0.006250404180277  2: 0.006250180663174  3: 0.006250389632242  4: 0.006250166349622  5: 0.006250281455472  6: 0.006250241622395  7: 0.006250117335795  8: 0.006250058707122  9: 0.006250113234128 

test_20719       0: 0.001492728699194  1: 0.001492614659874  2: 0.036281761493210  3: 0.001492702589489  4: 0.032450564308878  5: 0.001492918244112  6: 0.072769929487578  7: 0.043699164281196  8: 0.053322418241875  9: 0.755505197994594 

test_20721       0: 0.003125446180870  1: 0.971870429997069  2: 0.003125437438801  3: 0.003125527040296  4: 0.003125810428782  5: 0.003125369721744  6: 0.003125411414638  7: 0.003125476414959  8: 0.003125602833574  9: 0.003125488529267 

test_20723       0: 0.122040131268656  1: 0.002564761422659  2: 0.002564470325220  3: 0.002565138579959  4: 0.455301214242996  5: 0.002565234245297  6: 0.002564675903242  7: 0.133049985326504  8: 0.274219782710945  9: 0.002564605974523 

test_20725       0: 0.002778813109190  1: 0.002778526695537  2: 0.002778192847084  3: 0.002779227455082  4: 0.002778277544361  5: 0.002778460140850  6: 0.974994017350386  7: 0.002778316411972  8: 0.002777991446234  9: 0.002778176999305 

test_20728       0: 0.939994224292753  1: 0.006667434374518  2: 0.006666771324523  3: 0.006667670191259  4: 0.006667327137164  5: 0.006667170910174  6: 0.006667363219962  7: 0.006667084289139  8: 0.006667910375360  9: 0.006667043885149 

test_20730       0: 0.012501516771454  1: 0.012502578095463  2: 0.012500298041835  3: 0.887490634203197  4: 0.012503075561075  5: 0.012500324120630  6: 0.012500224591404  7: 0.012500336582725  8: 0.012500527569440  9: 0.012500484462777 

test_20734       0: 0.005000720335867  1: 0.005000834129305  2: 0.005000375545160  3: 0.005001091163487  4: 0.005000484800418  5: 0.890457231421425  6: 0.005000566024806  7: 0.069537899310363  8: 0.005000355664882  9: 0.005000441604287 

test_20735       0: 0.924994705206240  1: 0.008333832486969  2: 0.008333540418025  3: 0.008334278205651  4: 0.008334911992945  5: 0.008333919699054  6: 0.008333559372898  7: 0.008333632657436  8: 0.008333605883716  9: 0.008334014077066 

test_20736       0: 0.930767638876273  1: 0.007693071270043  2: 0.007692335223008  3: 0.007692579327811  4: 0.007692330060152  5: 0.007692582469893  6: 0.007692402964139  7: 0.007692329469370  8: 0.007692333647179  9: 0.007692396692133 

test_20738       0: 0.003226217774226  1: 0.003226089913015  2: 0.003226169205468  3: 0.003226444373808  4: 0.669340561803947  5: 0.116998711362468  6: 0.003226166138589  7: 0.003226599067635  8: 0.191076525998846  9: 0.003226514361997 

test_20744       0: 0.001000230381465  1: 0.001000216337490  2: 0.164375126819358  3: 0.221062248818082  4: 0.001000299454864  5: 0.104942160105555  6: 0.440938721600352  7: 0.063680623673858  8: 0.001000189467569  9: 0.001000183341407 

test_20746       0: 0.959089786990839  1: 0.004545721144911  2: 0.004545510119331  3: 0.004545692559522  4: 0.004545513273250  5: 0.004545697244812  6: 0.004545545781649  7: 0.004545513406363  8: 0.004545492088340  9: 0.004545527390984 

test_20747       0: 0.764428536982844  1: 0.008334115814865  2: 0.008333610176550  3: 0.008333785960035  4: 0.008335500963453  5: 0.008333660549481  6: 0.008333693942559  7: 0.008333820559788  8: 0.168899464441994  9: 0.008333810608431 

test_20753       0: 0.966659445768835  1: 0.003704682244171  2: 0.003704038025597  3: 0.003705313976080  4: 0.003704024262280  5: 0.003705497064355  6: 0.003704413271084  7: 0.003704075302872  8: 0.003703967694644  9: 0.003704542390082 

test_20754       0: 0.011111774989648  1: 0.011111876793982  2: 0.011113361362449  3: 0.011114490902560  4: 0.011111302208151  5: 0.011117104499470  6: 0.899984415505564  7: 0.011111863869434  8: 0.011111557118794  9: 0.011112252749949 

test_20755       0: 0.010002778779521  1: 0.010001063122251  2: 0.010002771596109  3: 0.355207999295882  4: 0.010001107072883  5: 0.010003117630341  6: 0.564777870989127  7: 0.010001488493755  8: 0.010000886703746  9: 0.010000916316384 

test_20756       0: 0.001612978128546  1: 0.001613025842712  2: 0.001613825842603  3: 0.001613119349869  4: 0.076457269442100  5: 0.001613013743203  6: 0.001614451952554  7: 0.001613108453487  8: 0.001613120407173  9: 0.910636086837754 

test_20757       0: 0.002042244299879  1: 0.002040970846256  2: 0.002041214836514  3: 0.002041264631297  4: 0.981628542448003  5: 0.002041183501004  6: 0.002041114805912  7: 0.002041151251197  8: 0.002041257544705  9: 0.002041055835233 

test_20759       0: 0.016667045904255  1: 0.016667225480713  2: 0.849965185110395  3: 0.016667890899436  4: 0.016670259888874  5: 0.016668078102504  6: 0.016668341954226  7: 0.016670869616611  8: 0.016670365758264  9: 0.016684737284722 

test_20763       0: 0.060527615494797  1: 0.003226638014167  2: 0.003226475070494  3: 0.003226604696524  4: 0.622567939961677  5: 0.003226490843239  6: 0.003226254664165  7: 0.294318960880285  8: 0.003226617443600  9: 0.003226402931051 

test_20764       0: 0.000409872398089  1: 0.000409927886970  2: 0.736063268365899  3: 0.000409897135838  4: 0.000409977876345  5: 0.018667356242649  6: 0.000409936578075  7: 0.057340742005413  8: 0.014834619302138  9: 0.171044402208584 

test_20766       0: 0.002703114646581  1: 0.154350521930546  2: 0.002703185556254  3: 0.002703344736988  4: 0.070350245570058  5: 0.756377401961953  6: 0.002702989466646  7: 0.002703202975235  8: 0.002703010146291  9: 0.002702983009448 

test_20767       0: 0.839375023653317  1: 0.128619651969751  2: 0.004000433244515  3: 0.004000980112442  4: 0.004000529895348  5: 0.004001372030590  6: 0.004000516627787  7: 0.004000550428346  8: 0.004000451261088  9: 0.004000490776817 

test_20768       0: 0.909983165328795  1: 0.010000870688582  2: 0.010000450749347  3: 0.010006555189121  4: 0.010002136613297  5: 0.010000182736026  6: 0.010000746947501  7: 0.010001868047173  8: 0.010003750283318  9: 0.010000273416840 

test_20769       0: 0.002500078702513  1: 0.002500154469297  2: 0.575173987389026  3: 0.002500250989689  4: 0.002500705021797  5: 0.277142095991959  6: 0.002500602966563  7: 0.002500783338118  8: 0.002500426522382  9: 0.130180914608655 

test_20770       0: 0.966659333699575  1: 0.003704206549186  2: 0.003706171842589  3: 0.003704287101963  4: 0.003705024152662  5: 0.003704183388156  6: 0.003704108876991  7: 0.003704027873018  8: 0.003704123602551  9: 0.003704532913310 

test_20771       0: 0.939998337202902  1: 0.006667045847557  2: 0.006666719451773  3: 0.006666893530594  4: 0.006666884984525  5: 0.006666914337298  6: 0.006666873144717  7: 0.006666737443227  8: 0.006666761828921  9: 0.006666832228486 

test_20773       0: 0.001961722555214  1: 0.001961044259730  2: 0.001961415214283  3: 0.373139718539974  4: 0.001961361176010  5: 0.239680263329396  6: 0.373451154939438  7: 0.001961199556290  8: 0.001961064604577  9: 0.001961055825088 

test_20774       0: 0.000909120217833  1: 0.000909343490194  2: 0.086981604063975  3: 0.000909274153443  4: 0.000909281274737  5: 0.014257095293423  6: 0.000909231369665  7: 0.000909230094932  8: 0.071280370816033  9: 0.822025449225765 

test_20775       0: 0.003571975599285  1: 0.003572043879156  2: 0.003571712793504  3: 0.003572383868848  4: 0.003571810559394  5: 0.686151671942913  6: 0.216891589400734  7: 0.003571951921535  8: 0.003572251909574  9: 0.071952608125056 

test_20776       0: 0.930766433616905  1: 0.007693330259294  2: 0.007692470504662  3: 0.007692607394080  4: 0.007692433800680  5: 0.007692655244465  6: 0.007692415464276  7: 0.007692532970643  8: 0.007692386626455  9: 0.007692734118539 

test_20778       0: 0.001819132312014  1: 0.001818321769192  2: 0.150867312000273  3: 0.041584334633979  4: 0.077946608645966  5: 0.049496566817434  6: 0.001818434139961  7: 0.001819096633054  8: 0.038762311871517  9: 0.634067881176609 

test_20779       0: 0.930767608679752  1: 0.007692860430181  2: 0.007692355810822  3: 0.007692646305884  4: 0.007692381778716  5: 0.007692599287766  6: 0.007692421676598  7: 0.007692362914936  8: 0.007692349969551  9: 0.007692413145794 

test_20784       0: 0.930758466836562  1: 0.007692899149777  2: 0.007692433955437  3: 0.007692730331750  4: 0.007692440933736  5: 0.007694143232110  6: 0.007692786781013  7: 0.007692406803514  8: 0.007693157033456  9: 0.007698534942645 

test_20787       0: 0.078789307430249  1: 0.001370211489065  2: 0.001370142755621  3: 0.001370085290002  4: 0.677505397521364  5: 0.080727638986448  6: 0.001370196014587  7: 0.001370181791967  8: 0.001370085675272  9: 0.154756753045425 

test_20790       0: 0.001428715725751  1: 0.001428720025909  2: 0.001428862930281  3: 0.454996417118526  4: 0.001429067374938  5: 0.001428840222106  6: 0.001429220200195  7: 0.372616319542509  8: 0.068846905463959  9: 0.094966931395828 

test_20791       0: 0.943737659772401  1: 0.006251257559999  2: 0.006251938330312  3: 0.006252916073070  4: 0.006250502298093  5: 0.006251014111947  6: 0.006252290861946  7: 0.006251575411769  8: 0.006250232000716  9: 0.006250613579748 

test_20792       0: 0.003334112787343  1: 0.003333886449246  2: 0.003334503907447  3: 0.003334427228319  4: 0.003334205140756  5: 0.253059552707953  6: 0.174383652522745  7: 0.003334791885813  8: 0.003333929335991  9: 0.549216938034386 

test_20793       0: 0.939995560475130  1: 0.006667559014836  2: 0.006666853813525  3: 0.006667410948279  4: 0.006667347405613  5: 0.006667101375816  6: 0.006667210342847  7: 0.006666944458036  8: 0.006666814493871  9: 0.006667197672048 

test_20794       0: 0.966663160506606  1: 0.003703968423346  2: 0.003704339383001  3: 0.003704162965749  4: 0.003704040322231  5: 0.003704061771134  6: 0.003704147909945  7: 0.003704299402569  8: 0.003703869185626  9: 0.003703950129793 

test_20795       0: 0.001754556464406  1: 0.001754460940025  2: 0.900556225058140  3: 0.024528706934176  4: 0.001754612567305  5: 0.001754595358783  6: 0.001754638050478  7: 0.062632827801727  8: 0.001754599680919  9: 0.001754777144042 

test_20797       0: 0.002778544435168  1: 0.002778160275310  2: 0.002778311808186  3: 0.002778514091603  4: 0.002779393624220  5: 0.754857861587535  6: 0.002778184757585  7: 0.222914659380848  8: 0.002778341356756  9: 0.002778028682788 

test_20798       0: 0.788226360085544  1: 0.003226605907080  2: 0.105690011347599  3: 0.003227172829466  4: 0.003226698466895  5: 0.083497347444463  6: 0.003226357340207  7: 0.003226759713008  8: 0.003226540357145  9: 0.003226146508592 

test_20800       0: 0.918180368593401  1: 0.009091638583406  2: 0.009090939219813  3: 0.009091136125325  4: 0.009090959808984  5: 0.009091086149972  6: 0.009090985487609  7: 0.009090966548252  8: 0.009090939548579  9: 0.009090979934659 

test_20801       0: 0.935705481992017  1: 0.007143438966798  2: 0.007143286606700  3: 0.007144069955282  4: 0.007142995601665  5: 0.007146174060788  6: 0.007144351278816  7: 0.007143053312174  8: 0.007143064476640  9: 0.007144083749118 

test_20802       0: 0.924998167078797  1: 0.008333986079144  2: 0.008333375622467  3: 0.008333692928501  4: 0.008333387150684  5: 0.008333698512290  6: 0.008333459741434  7: 0.008333395948625  8: 0.008333383529929  9: 0.008333453408129 

test_20803       0: 0.959084917066538  1: 0.004547141043327  2: 0.004545966415170  3: 0.004546267664849  4: 0.004545963863382  5: 0.004546675537344  6: 0.004545849661425  7: 0.004545799037991  8: 0.004545718223977  9: 0.004545701485998 

test_20804       0: 0.924998690383900  1: 0.008333890434859  2: 0.008333366751092  3: 0.008333594717424  4: 0.008333394535121  5: 0.008333503561244  6: 0.008333410736589  7: 0.008333388536816  8: 0.008333365106604  9: 0.008333395236352 

test_20807       0: 0.935698766515930  1: 0.007143363319146  2: 0.007144579947531  3: 0.007144579613450  4: 0.007143640759675  5: 0.007144191774959  6: 0.007147679870295  7: 0.007143173581095  8: 0.007143239879266  9: 0.007146784738653 

test_20811       0: 0.001408661312881  1: 0.072436247327458  2: 0.001408926379160  3: 0.330553898996713  4: 0.001408860242709  5: 0.587147955495243  6: 0.001408789196766  7: 0.001408867075120  8: 0.001408803563036  9: 0.001408990410913 

test_20812       0: 0.952626321953816  1: 0.005263801511041  2: 0.005263449843918  3: 0.005264179256162  4: 0.005263395898673  5: 0.005264521577800  6: 0.005263573076968  7: 0.005263519603151  8: 0.005263537179067  9: 0.005263700099404 

test_20813       0: 0.939982783683841  1: 0.006667548269449  2: 0.006671913510273  3: 0.006669058278471  4: 0.006668145275576  5: 0.006669176568463  6: 0.006667302316239  7: 0.006670172193906  8: 0.006666978160643  9: 0.006666921743140 

test_20814       0: 0.733601701059970  1: 0.175948605563312  2: 0.003704473841308  3: 0.003704730965856  4: 0.003704525652287  5: 0.003704738250018  6: 0.003704261415204  7: 0.003704518962833  8: 0.003704336708897  9: 0.064518107580315 

test_20817       0: 0.930764878196398  1: 0.007693265807746  2: 0.007692625307945  3: 0.007692817153023  4: 0.007692817063538  5: 0.007692909058862  6: 0.007692625929793  7: 0.007692682947190  8: 0.007692646284099  9: 0.007692732251407 
